,movie_id,movie_id,final_prediction
7044,11436273,11436273,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7045,12594455,12594455,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7046,15048916,15048916,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7047,15234647,15234647,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7048,17998525,17998525,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7049,18166171,18166171,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7050,19590171,19590171,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7051,20067217,20067217,0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
7052,23435148,23435148,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7053,24456623,24456623,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7054,25397132,25397132,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7055,25535815,25535815,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7056,26524247,26524247,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7057,30010383,30010383,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7058,31086423,31086423,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7059,31549531,31549531,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7060,31574184,31574184,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7061,33375064,33375064,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7062,144813,144813,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7063,1077363,1077363,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7064,1090641,1090641,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7065,1429988,1429988,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7066,3785094,3785094,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7067,5565988,5565988,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7068,5632768,5632768,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7069,5747371,5747371,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7070,5837972,5837972,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7071,6139849,6139849,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7072,7055021,7055021,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7073,7369863,7369863,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7074,7405036,7405036,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7075,7422679,7422679,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7076,7661542,7661542,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7077,8500485,8500485,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7078,8828263,8828263,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7079,9347378,9347378,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7080,10394093,10394093,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7081,10873860,10873860,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7082,11020879,11020879,0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7083,11487101,11487101,0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0
7084,12058668,12058668,1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0
7085,12510736,12510736,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7086,14594030,14594030,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7087,15604503,15604503,1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0
7088,16150640,16150640,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7089,17216587,17216587,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7090,20737830,20737830,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7091,21997689,21997689,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7092,22734911,22734911,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7093,22759151,22759151,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7094,23752629,23752629,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7095,25162941,25162941,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7096,27372372,27372372,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7097,27954293,27954293,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7098,29084714,29084714,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7099,29220422,29220422,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7100,31690131,31690131,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7101,32361431,32361431,1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
7102,33775463,33775463,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7103,34933447,34933447,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7104,35367166,35367166,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7105,578001,578001,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7106,677394,677394,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7107,690042,690042,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7108,1320563,1320563,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7109,3132637,3132637,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7110,3200178,3200178,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7111,3447166,3447166,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7112,4336248,4336248,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7113,4482088,4482088,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7114,5639686,5639686,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7115,6492028,6492028,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7116,8390680,8390680,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7117,9405704,9405704,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7118,9409095,9409095,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7119,11438787,11438787,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7120,11635128,11635128,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7121,11680456,11680456,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7122,12127937,12127937,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7123,12224218,12224218,1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0
7124,14242470,14242470,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7125,15114837,15114837,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7126,15336376,15336376,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7127,19351170,19351170,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7128,20003222,20003222,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7129,22858004,22858004,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7130,26382063,26382063,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7131,27368265,27368265,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7132,30044742,30044742,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7133,32340407,32340407,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7134,32503910,32503910,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7135,33935867,33935867,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7136,34528677,34528677,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7137,34985175,34985175,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7138,35487517,35487517,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7139,509987,509987,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7140,1312526,1312526,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7141,1640329,1640329,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7142,1784731,1784731,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7143,2093581,2093581,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7144,2216055,2216055,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7145,2224471,2224471,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7146,2400444,2400444,1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
7147,2662367,2662367,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7148,2889618,2889618,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7149,3059526,3059526,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7150,3819103,3819103,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7151,3878392,3878392,0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7152,3941055,3941055,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7153,4223800,4223800,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7154,4544022,4544022,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7155,4704156,4704156,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7156,4860193,4860193,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7157,6866061,6866061,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7158,7173361,7173361,0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7159,7503887,7503887,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7160,7660132,7660132,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7161,8418064,8418064,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7162,9222167,9222167,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7163,9575832,9575832,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7164,9577427,9577427,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7165,11344266,11344266,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7166,13490092,13490092,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7167,14102789,14102789,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7168,14199086,14199086,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7169,14312185,14312185,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7170,14746758,14746758,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7171,16993468,16993468,1 0 0 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 0
7172,16994806,16994806,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7173,17041756,17041756,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7174,18456519,18456519,0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7175,19502184,19502184,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7176,20679676,20679676,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7177,22222683,22222683,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7178,23866355,23866355,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7179,23943222,23943222,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7180,24882606,24882606,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7181,25447923,25447923,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7182,28145330,28145330,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7183,28710080,28710080,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7184,31212825,31212825,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7185,31508497,31508497,1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7186,31740844,31740844,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7187,34904443,34904443,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7188,154790,154790,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7189,183061,183061,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7190,228496,228496,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7191,634114,634114,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7192,920062,920062,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7193,1546725,1546725,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7194,1719500,1719500,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7195,1855828,1855828,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7196,2982322,2982322,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7197,3213020,3213020,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7198,3227389,3227389,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7199,3342195,3342195,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7200,4122339,4122339,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7201,5261530,5261530,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7202,5699114,5699114,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7203,9757430,9757430,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7204,9787696,9787696,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7205,10621212,10621212,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7206,10638528,10638528,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7207,11728170,11728170,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7208,15985034,15985034,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7209,17384281,17384281,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7210,17853154,17853154,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7211,19202878,19202878,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7212,19312326,19312326,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7213,19479881,19479881,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7214,19771801,19771801,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7215,20222480,20222480,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7216,24094015,24094015,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7217,24902637,24902637,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7218,25947431,25947431,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7219,27231806,27231806,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7220,27756613,27756613,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7221,28722138,28722138,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7222,28796355,28796355,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7223,29425614,29425614,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7224,30136288,30136288,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7225,31149350,31149350,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7226,31339377,31339377,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7227,36000792,36000792,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7228,73427,73427,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7229,79729,79729,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7230,471544,471544,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7231,607735,607735,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7232,1064199,1064199,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7233,1354688,1354688,0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7234,1365530,1365530,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7235,1400747,1400747,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7236,1880706,1880706,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7237,1908729,1908729,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7238,2236014,2236014,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7239,2400405,2400405,1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0
7240,2798426,2798426,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7241,2995378,2995378,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7242,3119806,3119806,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7243,3132962,3132962,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7244,3617741,3617741,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7245,4094105,4094105,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7246,4151108,4151108,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7247,5334557,5334557,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7248,5502313,5502313,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7249,5647190,5647190,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7250,5841657,5841657,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7251,6256750,6256750,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7252,6647358,6647358,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7253,8382058,8382058,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7254,9416151,9416151,1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0
7255,9457642,9457642,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7256,9883850,9883850,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7257,11855663,11855663,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7258,12187735,12187735,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7259,14255798,14255798,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7260,14330111,14330111,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7261,16156731,16156731,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7262,17181372,17181372,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7263,18728484,18728484,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7264,21616627,21616627,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7265,22114629,22114629,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7266,22845644,22845644,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7267,23330124,23330124,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7268,24542123,24542123,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7269,28788568,28788568,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7270,31323889,31323889,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7271,34102388,34102388,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7272,34414516,34414516,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7273,34468613,34468613,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7274,35569277,35569277,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7275,35999328,35999328,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7276,176489,176489,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7277,461322,461322,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7278,522735,522735,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7279,1273619,1273619,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7280,1595532,1595532,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7281,2761219,2761219,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7282,3453263,3453263,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7283,3746837,3746837,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7284,3904503,3904503,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7285,4440320,4440320,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7286,4557151,4557151,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7287,4808174,4808174,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7288,6243001,6243001,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7289,6387666,6387666,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7290,7715229,7715229,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7291,8195278,8195278,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7292,8979709,8979709,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7293,10669385,10669385,0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7294,11763661,11763661,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7295,13701844,13701844,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7296,15086146,15086146,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7297,15713038,15713038,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7298,19137519,19137519,0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7299,20923240,20923240,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7300,22612034,22612034,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7301,23609070,23609070,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7302,23670000,23670000,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7303,23721976,23721976,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7304,24479315,24479315,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7305,24731602,24731602,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7306,25102073,25102073,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7307,26244363,26244363,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7308,28139489,28139489,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7309,30724908,30724908,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7310,34532238,34532238,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7311,35002530,35002530,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7312,35532570,35532570,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7313,142457,142457,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7314,468356,468356,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7315,1428955,1428955,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7316,1847082,1847082,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7317,2292441,2292441,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
